Date,Open,High,Low,Close,Volume
2020-11-15,1.3178,1.3225,1.31769,1.32203,10481320312.5
2020-11-16,1.32201,1.3243,1.3166,1.32222,204895468750.0
2020-11-17,1.3222,1.32731,1.31938,1.32575,168443046875.0
2020-11-18,1.32575,1.33127,1.32443,1.32524,149160656250.0
2020-11-19,1.32517,1.32798,1.31965,1.3248,197284562500.0
2020-11-20,1.32481,1.32983,1.3248,1.32869,151695734375.0
2020-11-22,1.32971,1.33054,1.32821,1.33043,9083889648.4375
2020-11-23,1.33042,1.33982,1.32644,1.33271,168788062500.0
2020-11-24,1.33271,1.33809,1.32934,1.33623,166013046875.0
2020-11-25,1.33625,1.33939,1.33045,1.33841,178369062500.0
2020-11-26,1.33842,1.33985,1.33225,1.33544,144248734375.0
2020-11-27,1.33544,1.33822,1.32882,1.33208,196647437500.0
2020-11-29,1.3337,1.33381,1.33132,1.33329,9063389648.4375
2020-11-30,1.33328,1.33855,1.33055,1.33361,201920546875.0
2020-12-01,1.33361,1.34427,1.33161,1.34224,205419062500.0
2020-12-02,1.34228,1.34417,1.32883,1.33692,218650640625.0
2020-12-03,1.33693,1.35004,1.33541,1.34527,199162375000.0
2020-12-04,1.34526,1.35399,1.34103,1.3447,247583984375.0
2020-12-06,1.34126,1.34227,1.34111,1.34158,8084350097.6563
2020-12-07,1.34157,1.34383,1.3225,1.33559,244397437500.0
2020-12-08,1.3356,1.33942,1.32902,1.33656,245306609375.0
2020-12-09,1.33653,1.34785,1.33245,1.33663,200323343750.0
2020-12-10,1.33663,1.33905,1.32461,1.33032,226703328125.0
2020-12-11,1.33029,1.33254,1.3135,1.32352,218315343750.0
2020-12-13,1.33706,1.33733,1.33158,1.3317,10654110351.5625
2020-12-14,1.33171,1.34463,1.32908,1.33264,188141390625.0
2020-12-15,1.33262,1.34699,1.32808,1.34481,193646906250.0
2020-12-16,1.34478,1.35553,1.34354,1.35026,135718718750.0
2020-12-17,1.35025,1.36255,1.3496,1.35694,103198851562.5
2020-12-18,1.35698,1.35733,1.34717,1.35256,107029718750.0
2020-12-20,1.34077,1.34467,1.3395,1.34017,8319918945.3125
2020-12-21,1.34024,1.34998,1.31882,1.34481,202617437500.0
2020-12-22,1.3448,1.34583,1.33046,1.34028,162095875000.0
2020-12-23,1.34028,1.35716,1.33719,1.35141,206768609375.0
2020-12-24,1.35139,1.36202,1.3504,1.35691,214238515625.0
2020-12-25,1.35693,1.35922,1.35585,1.35752,863539978.0273
2020-12-27,1.35518,1.35735,1.35464,1.3571,10111932617.1875
2020-12-28,1.35712,1.35769,1.34301,1.34652,151453156250.0
2020-12-29,1.34654,1.35234,1.346,1.34983,190249296875.0
2020-12-30,1.34982,1.3631,1.34944,1.36299,183070265625.0
2020-12-31,1.363,1.36869,1.36049,1.36749,187891062500.0
2021-01-03,1.36584,1.36842,1.36504,1.36816,5980534667.9688
2021-01-04,1.36815,1.37045,1.35423,1.35717,190027906250.0
2021-01-05,1.35717,1.36424,1.35547,1.36274,143020515625.0
2021-01-06,1.36274,1.36715,1.35389,1.36247,186301734375.0
2021-01-07,1.36248,1.36341,1.35331,1.35696,139598046875.0
2021-01-08,1.35696,1.36362,1.35389,1.35767,146269437500.0
2021-01-10,1.35654,1.35771,1.35101,1.3519,17563000000.0
2021-01-11,1.3519,1.35355,1.34511,1.35242,122724281250.0
2021-01-12,1.35238,1.36713,1.35048,1.36678,116723648437.5
2021-01-13,1.36678,1.37014,1.36122,1.36482,109506570312.5
2021-01-14,1.36479,1.37112,1.3617,1.36833,108239906250.0
2021-01-15,1.36834,1.36989,1.35727,1.35905,98873625000.0
2021-01-17,1.36069,1.36084,1.35703,1.35713,7171312500.0
2021-01-18,1.35714,1.35903,1.35201,1.35833,85891632812.5
2021-01-19,1.35833,1.36482,1.35822,1.36448,87142710937.5
2021-01-20,1.36448,1.37189,1.36239,1.36671,85054859375.0
2021-01-21,1.36672,1.37465,1.36595,1.37294,86862820312.5
2021-01-22,1.37289,1.37364,1.36361,1.36899,78149945312.5
2021-01-24,1.36873,1.3692,1.36766,1.36862,3425040039.0625
2021-01-25,1.36862,1.37237,1.36492,1.36773,86937187500.0
2021-01-26,1.36773,1.37449,1.36098,1.37414,83187007812.5
2021-01-27,1.37415,1.37592,1.36597,1.36714,153278781250.0
2021-01-28,1.36714,1.37463,1.36306,1.37253,126475656250.0
2021-01-29,1.37254,1.3752,1.36577,1.37134,155806890625.0
2021-01-31,1.37076,1.371,1.36946,1.36983,6911779785.1563
2021-02-01,1.36983,1.37583,1.36568,1.36768,146514875000.0
2021-02-02,1.36766,1.37108,1.36118,1.36597,117348953125.0
2021-02-03,1.36597,1.3684,1.36197,1.36503,107399414062.5
2021-02-04,1.36503,1.36983,1.35675,1.36731,128625328125.0
2021-02-05,1.36731,1.37404,1.36664,1.37391,81380757812.5
2021-02-07,1.37222,1.3741,1.37177,1.37389,17891587890.625
2021-02-08,1.37389,1.37498,1.36804,1.37461,60367898437.5
2021-02-09,1.37462,1.38207,1.37429,1.38162,73127156250.0
2021-02-10,1.38161,1.38665,1.3803,1.38313,80167125000.0
2021-02-11,1.38307,1.38598,1.38008,1.38118,55154824218.75
2021-02-12,1.38118,1.38629,1.37762,1.38586,50821210937.5
2021-02-14,1.38588,1.38716,1.38525,1.38698,6810005859.375
2021-02-15,1.38697,1.39194,1.38661,1.39146,55151785156.25
2021-02-16,1.39145,1.39521,1.38696,1.38859,80868585937.5
2021-02-17,1.38853,1.39043,1.383,1.38662,86597968750.0
2021-02-18,1.38662,1.39866,1.38402,1.39678,82814945312.5
2021-02-19,1.39677,1.40366,1.39518,1.40166,73170851562.5
2021-02-21,1.4025,1.40319,1.40072,1.4028,8450037109.375
2021-02-22,1.4028,1.40865,1.39809,1.40684,73887406250.0
2021-02-23,1.40681,1.41211,1.40545,1.41199,71354093750.0
2021-02-24,1.41196,1.4243,1.40825,1.41469,93999703125.0
2021-02-25,1.41466,1.41823,1.40004,1.4004,122089085937.5
2021-02-26,1.4004,1.40219,1.38884,1.39386,174324015625.0
2021-02-28,1.39398,1.39799,1.3932,1.39743,30058183593.75
2021-03-01,1.39743,1.39997,1.39043,1.39294,98632156250.0
2021-03-02,1.39291,1.39774,1.38595,1.39544,94604000000.0
2021-03-03,1.39549,1.40069,1.39211,1.39215,113768328125.0
2021-03-04,1.39213,1.40177,1.38805,1.38941,142699546875.0
2021-03-05,1.38935,1.39072,1.37791,1.38455,142055125000.0
2021-03-07,1.38263,1.38664,1.38149,1.38518,8573104492.1875
2021-03-08,1.38516,1.38595,1.38007,1.38223,113067078125.0
2021-03-09,1.38223,1.3926,1.38024,1.38878,112285140625.0
2021-03-10,1.38877,1.39388,1.38461,1.39308,102939078125.0
2021-03-11,1.39304,1.39961,1.39193,1.39884,92301226562.5
2021-03-12,1.39877,1.40055,1.38639,1.39214,90839742187.5
2021-03-14,1.39251,1.39328,1.39208,1.39306,4133954589.8438
2021-03-15,1.39305,1.39502,1.38534,1.38989,84462132812.5
2021-03-16,1.38987,1.39065,1.38094,1.39027,77989414062.5
2021-03-17,1.39024,1.39767,1.38514,1.39758,87953367187.5
2021-03-18,1.3976,1.40019,1.38977,1.39237,112889875000.0
2021-03-19,1.39237,1.39596,1.38308,1.38721,92438632812.5
2021-03-21,1.38471,1.38504,1.38298,1.3834,5051819824.2188
2021-03-22,1.38341,1.38772,1.38182,1.38597,63467921875.0
2021-03-23,1.386,1.38631,1.37243,1.37321,84998304687.5
2021-03-24,1.37321,1.37433,1.36744,1.36889,77633406250.0
2021-03-25,1.36891,1.37489,1.36707,1.37471,79151898437.5
2021-03-26,1.37475,1.38129,1.37425,1.37964,63681449218.75
2021-03-28,1.37975,1.37982,1.37853,1.37906,3576254882.8125
2021-03-29,1.37907,1.38473,1.37554,1.37746,73150406250.0
2021-03-30,1.37747,1.3784,1.37064,1.37466,67531546875.0
2021-03-31,1.37466,1.38122,1.37168,1.37861,74091179687.5
2021-04-01,1.37862,1.38383,1.37463,1.38341,74355578125.0
2021-04-02,1.38341,1.38531,1.38132,1.38346,120392632812.5
2021-04-04,1.38357,1.38371,1.38183,1.38309,6355316894.5313
2021-04-05,1.38307,1.39159,1.38133,1.39129,42250726562.5
2021-04-06,1.39127,1.3919,1.38023,1.38306,72621984375.0
2021-04-07,1.38305,1.38404,1.37248,1.37422,86429500000.0
2021-04-08,1.3742,1.3783,1.37189,1.37339,69184773437.5
2021-04-09,1.37341,1.3751,1.36702,1.37074,58882523437.5
2021-04-11,1.37179,1.37179,1.36998,1.37079,3122120117.1875
2021-04-12,1.37082,1.37773,1.36695,1.37542,59838269531.25
2021-04-13,1.37539,1.37693,1.36947,1.37597,70613968750.0
2021-04-14,1.37595,1.3809,1.37502,1.37783,59615753906.25
2021-04-15,1.37778,1.38093,1.37619,1.37839,67199890625.0
2021-04-16,1.37838,1.38506,1.37163,1.38388,64704730468.75
2021-04-18,1.38383,1.38414,1.38178,1.38183,3420520019.5313
2021-04-19,1.38183,1.39932,1.38098,1.39919,77752695312.5
2021-04-20,1.39919,1.40096,1.39265,1.39386,65915460937.5
2021-04-21,1.39385,1.39503,1.38858,1.39316,61461085937.5
2021-04-22,1.39315,1.39501,1.38241,1.38394,74740281250.0
2021-04-23,1.38395,1.38958,1.38361,1.38866,62117140625.0
2021-04-25,1.38786,1.38845,1.38649,1.38651,2800774902.3438
2021-04-26,1.38655,1.39296,1.38655,1.38951,61372445312.5
2021-04-27,1.38949,1.39244,1.38588,1.39034,59645296875.0
2021-04-28,1.39035,1.39571,1.38613,1.39549,70955828125.0
2021-04-29,1.39549,1.3977,1.39323,1.39507,71327421875.0
2021-04-30,1.39507,1.39588,1.3803,1.38217,77566671875.0
2021-05-02,1.38222,1.38245,1.38124,1.38191,2795149658.2031
2021-05-03,1.38199,1.39323,1.38012,1.39038,56344601562.5
2021-05-04,1.39036,1.39059,1.38388,1.38878,83375531250.0
2021-05-05,1.38876,1.39268,1.38765,1.39093,57569410156.25
2021-05-06,1.39092,1.39411,1.38576,1.3896,79697453125.0
2021-05-07,1.38961,1.40062,1.38904,1.39905,83668078125.0
2021-05-09,1.40066,1.40448,1.39999,1.4041,2837717285.1563
2021-05-10,1.40407,1.41587,1.40153,1.41309,77286648437.5
2021-05-11,1.4131,1.41669,1.41042,1.4136,83631703125.0
2021-05-12,1.41359,1.41534,1.40505,1.40626,99478968750.0
2021-05-13,1.4063,1.40786,1.40061,1.40466,97675148437.5
2021-05-14,1.40465,1.41115,1.40366,1.41046,70472656250.0
2021-05-16,1.41101,1.41101,1.40958,1.41014,1285344970.7031
2021-05-17,1.41013,1.41484,1.40775,1.41483,65866570312.5
2021-05-18,1.41484,1.42205,1.41459,1.41877,70438992187.5
2021-05-19,1.41878,1.42014,1.41001,1.41076,96598562500.0
2021-05-20,1.41076,1.4195,1.41017,1.4185,78833531250.0
2021-05-21,1.41851,1.42343,1.41411,1.41555,74708101562.5
2021-05-23,1.41673,1.41673,1.41395,1.41405,4369904785.1563
2021-05-24,1.41404,1.41721,1.41118,1.41558,70548351562.5
2021-05-25,1.41556,1.42113,1.41158,1.41432,78024343750.0
2021-05-26,1.41431,1.41765,1.41125,1.41155,72504437500.0
2021-05-27,1.41151,1.42196,1.40922,1.42035,85196593750.0
2021-05-28,1.42035,1.42058,1.41368,1.41956,95225132812.5
2021-05-30,1.41945,1.41967,1.41797,1.41797,2043010009.7656
2021-05-31,1.41797,1.4229,1.41642,1.42274,58799785156.25
2021-06-01,1.42274,1.42496,1.41461,1.41559,90701781250.0
2021-06-02,1.41558,1.41837,1.4112,1.41714,79189406250.0
2021-06-03,1.41717,1.42034,1.40867,1.41084,105569906250.0
2021-06-04,1.41084,1.42008,1.40832,1.41633,91482929687.5
2021-06-06,1.41583,1.41722,1.41536,1.41647,2629280029.2969
2021-06-07,1.41646,1.4191,1.41117,1.41761,70770132812.5
2021-06-08,1.41762,1.41852,1.41211,1.41497,74338945312.5
2021-06-09,1.41495,1.41893,1.41103,1.41116,70327601562.5
2021-06-10,1.41116,1.41799,1.40736,1.41707,105648851562.5
2021-06-11,1.41709,1.41858,1.40961,1.41146,75127226562.5
2021-06-13,1.41136,1.41218,1.41078,1.4118,2261178466.7969
2021-06-14,1.41182,1.41242,1.40706,1.41101,73071007812.5
2021-06-15,1.41102,1.41294,1.40347,1.40813,75770273437.5
2021-06-16,1.40813,1.41331,1.39831,1.39898,117745312500.0
2021-06-17,1.39895,1.40093,1.38962,1.39386,120532523437.5
2021-06-18,1.39387,1.39451,1.37929,1.38092,124527281250.0
2021-06-20,1.38203,1.3824,1.37973,1.38171,4904718261.7188
2021-06-21,1.3817,1.39381,1.37869,1.39249,116292656250.0
2021-06-22,1.39249,1.3964,1.38608,1.39499,97765796875.0
2021-06-23,1.39496,1.40017,1.39243,1.39676,85565570312.5
2021-06-24,1.39674,1.39871,1.38899,1.39168,108840367187.5
2021-06-25,1.39169,1.39362,1.38718,1.38876,70364953125.0
2021-06-27,1.39012,1.39045,1.38806,1.3896,3628427001.9531
2021-06-28,1.3896,1.394,1.38713,1.38789,73408843750.0
2021-06-29,1.3879,1.38812,1.38142,1.38407,77304078125.0
2021-06-30,1.38409,1.38735,1.37989,1.3829,80357187500.0
2021-07-01,1.3829,1.38347,1.37523,1.37596,88157781250.0
2021-07-02,1.37596,1.38451,1.37325,1.3837,105482046875.0
2021-07-04,1.38333,1.38423,1.38298,1.3832,3122194335.9375
2021-07-05,1.3832,1.38623,1.38174,1.38538,69527601562.5
2021-07-06,1.38536,1.38985,1.37734,1.38046,103158859375.0
2021-07-07,1.38046,1.38422,1.37543,1.38004,101604468750.0
2021-07-08,1.38005,1.38026,1.37422,1.37904,128900281250.0
2021-07-09,1.37907,1.39099,1.37558,1.3906,146517015625.0
2021-07-11,1.39036,1.39036,1.38893,1.3899,3685505615.2344
2021-07-12,1.38989,1.39107,1.38393,1.38869,119557976562.5
2021-07-13,1.38869,1.39057,1.38005,1.3806,109537632812.5
2021-07-14,1.38061,1.38926,1.38019,1.38568,109556960937.5
2021-07-15,1.38568,1.38996,1.38054,1.38286,96520390625.0
2021-07-16,1.38286,1.38624,1.37612,1.37702,78423281250.0
2021-07-18,1.37811,1.37841,1.37578,1.37639,3004939941.4063
2021-07-19,1.37639,1.37642,1.36551,1.36694,118458804687.5
2021-07-20,1.36695,1.36901,1.35723,1.36349,101841296875.0
2021-07-21,1.36349,1.37234,1.35917,1.37126,74146757812.5
2021-07-22,1.37126,1.37875,1.3691,1.37735,88455601562.5
2021-07-23,1.37733,1.37806,1.37204,1.37513,65726429687.5
2021-07-25,1.37647,1.37653,1.37532,1.37576,2760445068.3594
2021-07-26,1.37576,1.38339,1.37375,1.38269,67448554687.5
2021-07-27,1.38269,1.38945,1.3767,1.38826,69824289062.5
2021-07-28,1.38826,1.39117,1.38439,1.39064,71476343750.0
2021-07-29,1.39066,1.39825,1.38987,1.39644,50149640625.0
2021-07-30,1.39643,1.39839,1.38884,1.39084,57287683593.75
2021-08-01,1.39113,1.39113,1.38941,1.38963,1297608642.5781
2021-08-02,1.38962,1.3933,1.38761,1.38915,54701964843.75
2021-08-03,1.38915,1.39392,1.38832,1.39174,52977445312.5
2021-08-04,1.39174,1.39582,1.3886,1.38902,57081339843.75
2021-08-05,1.38902,1.39495,1.38726,1.39278,62547980468.75
2021-08-06,1.39279,1.39334,1.38617,1.38753,48113828125.0
2021-08-08,1.38834,1.38874,1.38587,1.38675,10139207031.25
2021-08-09,1.38675,1.3895,1.38414,1.38472,46994394531.25
2021-08-10,1.38471,1.38728,1.3828,1.3836,43191808593.75
2021-08-11,1.38361,1.38884,1.38033,1.38666,44740300781.25
2021-08-12,1.38667,1.38791,1.3795,1.38113,39127613281.25
2021-08-13,1.38114,1.38755,1.37912,1.38729,31940265625.0
2021-08-15,1.38706,1.38739,1.38608,1.38642,1696217407.2266
2021-08-16,1.38638,1.3879,1.38282,1.38412,43509921875.0
2021-08-17,1.38412,1.38416,1.37265,1.37405,46677488281.25
2021-08-18,1.37407,1.37869,1.37317,1.37433,43001785156.25
2021-08-19,1.37436,1.37503,1.36284,1.36307,52855160156.25
2021-08-20,1.36308,1.36416,1.36026,1.36296,43101113281.25
2021-08-22,1.36306,1.36317,1.36155,1.36253,2726881103.5156
2021-08-23,1.36251,1.37326,1.36251,1.37241,44073453125.0
2021-08-24,1.37238,1.37482,1.36942,1.37254,43052410156.25
2021-08-25,1.37254,1.37674,1.36972,1.37649,43175921875.0
2021-08-26,1.37649,1.37685,1.369,1.37007,46473242187.5
2021-08-27,1.3701,1.37816,1.36802,1.37656,58462109375.0
2021-08-29,1.37667,1.37669,1.37547,1.37633,5065519531.25
2021-08-30,1.37634,1.37759,1.37344,1.37593,33020593750.0
2021-08-31,1.37595,1.38083,1.37434,1.37527,66494007812.5
2021-09-01,1.37526,1.37987,1.37316,1.37718,50258191406.25
2021-09-02,1.37719,1.38408,1.37679,1.38367,39690679687.5
2021-09-03,1.38368,1.38924,1.38185,1.38744,54589039062.5
2021-09-05,1.38707,1.38726,1.38576,1.38583,1477209960.9375
2021-09-06,1.38582,1.38603,1.3819,1.38393,43810714843.75
2021-09-07,1.38391,1.38572,1.37682,1.37795,61061117187.5
2021-09-08,1.37793,1.37912,1.3727,1.37674,58245199218.75
2021-09-09,1.37674,1.3863,1.3754,1.38389,65656046875.0
2021-09-10,1.3839,1.38891,1.38273,1.3839,53776019531.25
2021-09-12,1.38482,1.38482,1.38341,1.38396,1987084960.9375
2021-09-13,1.38396,1.38517,1.37976,1.38381,49371460937.5
2021-09-14,1.3838,1.39136,1.3804,1.38085,57546871093.75
2021-09-15,1.38087,1.38542,1.37932,1.3849,49744585937.5
2021-09-16,1.38489,1.38501,1.37646,1.37984,49906601562.5
2021-09-17,1.37983,1.38133,1.37272,1.37434,49174000000.0
2021-09-19,1.37566,1.37575,1.37249,1.37293,2821175048.8281
2021-09-20,1.37294,1.37306,1.36409,1.36623,67834078125.0
2021-09-21,1.36627,1.36934,1.36416,1.36584,60055511718.75
2021-09-22,1.36582,1.369,1.36099,1.36166,84303726562.5
2021-09-23,1.36167,1.37512,1.36126,1.37215,62820539062.5
2021-09-24,1.37215,1.37369,1.36581,1.36853,47362218750.0
2021-09-26,1.36756,1.36874,1.36628,1.36691,1969741088.8672
2021-09-27,1.36693,1.37293,1.36586,1.37013,58362542968.75
2021-09-28,1.37014,1.3718,1.35211,1.35421,88943398437.5
2021-09-29,1.35421,1.35552,1.34121,1.34278,71726750000.0
2021-09-30,1.34278,1.35179,1.34161,1.34692,77774453125.0
2021-10-01,1.34691,1.35761,1.3434,1.3548,82359140625.0
2021-10-03,1.35698,1.35765,1.35472,1.35704,2422629882.8125
2021-10-04,1.35706,1.36407,1.35324,1.36073,69582757812.5
2021-10-05,1.36074,1.36483,1.35848,1.36266,67595382812.5
2021-10-06,1.36266,1.36319,1.35445,1.35927,76869625000.0
2021-10-07,1.35927,1.36389,1.35711,1.36195,59107417968.75
2021-10-08,1.36195,1.36596,1.3584,1.36209,60150910156.25
2021-10-10,1.36269,1.36313,1.36127,1.36166,2563889892.5781
2021-10-11,1.36166,1.36744,1.35845,1.35918,52778691406.25
2021-10-12,1.35917,1.36378,1.35692,1.35772,56116500000.0
2021-10-13,1.35773,1.36699,1.35764,1.36691,63486679687.5
